Transaction ID,Date,Customer ID,Gender,Age,Product Category,Quantity,Price per Unit,Total Amount
766,2023-02-25,CUST766,Male,38,Electronics,3,300,900
886,2023-04-09,CUST886,Male,37,Electronics,3,300,900
891,2023-04-05,CUST891,Male,41,Electronics,3,300,900
911,2023-05-21,CUST911,Male,42,Electronics,3,300,900
954,2023-09-25,CUST954,Female,50,Electronics,3,300,900
26,2023-10-07,CUST026,Female,28,Electronics,2,500,1000
49,2023-01-23,CUST049,Female,54,Electronics,2,500,1000
117,2023-03-15,CUST117,Male,19,Electronics,2,500,1000
153,2023-12-16,CUST153,Male,63,Electronics,2,500,1000
235,2023-01-31,CUST235,Female,23,Electronics,2,500,1000
297,2023-09-04,CUST297,Female,40,Electronics,2,500,1000
299,2023-07-25,CUST299,Male,61,Electronics,2,500,1000
352,2023-06-11,CUST352,Male,57,Electronics,2,500,1000
395,2023-12-06,CUST395,Male,50,Electronics,2,500,1000
404,2023-05-25,CUST404,Male,46,Electronics,2,500,1000
418,2023-08-05,CUST418,Female,60,Electronics,2,500,1000
432,2023-01-05,CUST432,Female,60,Electronics,2,500,1000
605,2023-07-24,CUST605,Male,37,Electronics,2,500,1000
709,2023-07-21,CUST709,Female,19,Electronics,2,500,1000
732,2023-02-11,CUST732,Male,61,Electronics,2,500,1000
779,2023-05-05,CUST779,Female,56,Electronics,2,500,1000
966,2023-02-20,CUST966,Male,60,Electronics,2,500,1000
31,2023-05-23,CUST031,Male,44,Electronics,4,300,1200
46,2023-06-26,CUST046,Female,20,Electronics,4,300,1200
99,2023-12-17,CUST099,Female,50,Electronics,4,300,1200
142,2023-02-02,CUST142,Male,35,Electronics,4,300,1200
181,2023-11-03,CUST181,Male,19,Electronics,4,300,1200
320,2023-02-01,CUST320,Female,28,Electronics,4,300,1200
332,2023-04-06,CUST332,Male,58,Electronics,4,300,1200
333,2023-02-05,CUST333,Female,54,Electronics,4,300,1200
361,2023-12-10,CUST361,Female,34,Electronics,4,300,1200
431,2023-10-15,CUST431,Male,63,Electronics,4,300,1200
437,2023-10-07,CUST437,Female,35,Electronics,4,300,1200
462,2023-04-01,CUST462,Male,63,Electronics,4,300,1200
479,2023-08-24,CUST479,Male,52,Electronics,4,300,1200
481,2023-06-06,CUST481,Female,43,Electronics,4,300,1200
756,2023-08-27,CUST756,Female,62,Electronics,4,300,1200
757,2023-12-25,CUST757,Female,43,Electronics,4,300,1200
828,2023-12-09,CUST828,Female,33,Electronics,4,300,1200
839,2023-06-24,CUST839,Female,20,Electronics,4,300,1200
847,2023-04-08,CUST847,Female,18,Electronics,4,300,1200
862,2023-05-31,CUST862,Male,28,Electronics,4,300,1200
13,2023-08-05,CUST013,Male,22,Electronics,3,500,1500
54,2023-02-10,CUST054,Female,38,Electronics,3,500,1500
111,2023-04-19,CUST111,Female,34,Electronics,3,500,1500
239,2023-06-19,CUST239,Male,38,Electronics,3,500,1500
356,2023-06-10,CUST356,Male,50,Electronics,3,500,1500
369,2023-11-15,CUST369,Male,23,Electronics,3,500,1500
385,2023-10-06,CUST385,Male,50,Electronics,3,500,1500
507,2023-11-02,CUST507,Female,37,Electronics,3,500,1500
533,2023-11-16,CUST533,Male,19,Electronics,3,500,1500
608,2023-12-02,CUST608,Female,55,Electronics,3,500,1500
676,2023-07-19,CUST676,Male,63,Electronics,3,500,1500
710,2023-10-31,CUST710,Female,26,Electronics,3,500,1500
711,2023-10-16,CUST711,Male,26,Electronics,3,500,1500
859,2023-08-18,CUST859,Female,56,Electronics,3,500,1500
15,2023-01-16,CUST015,Female,42,Electronics,4,500,2000
65,2023-12-05,CUST065,Male,51,Electronics,4,500,2000
72,2023-05-23,CUST072,Female,20,Electronics,4,500,2000
89,2023-10-01,CUST089,Female,55,Electronics,4,500,2000
109,2023-10-18,CUST109,Female,34,Electronics,4,500,2000
118,2023-05-16,CUST118,Female,30,Electronics,4,500,2000
152,2023-02-28,CUST152,Male,43,Electronics,4,500,2000
155,2023-05-17,CUST155,Male,31,Electronics,4,500,2000
157,2023-06-24,CUST157,Male,62,Electronics,4,500,2000
412,2023-09-16,CUST412,Female,19,Electronics,4,500,2000
416,2023-02-17,CUST416,Male,53,Electronics,4,500,2000
634,2023-10-08,CUST634,Male,60,Electronics,4,500,2000
700,2023-12-09,CUST700,Male,36,Electronics,4,500,2000
742,2023-01-21,CUST742,Female,38,Electronics,4,500,2000
773,2023-07-23,CUST773,Male,25,Electronics,4,500,2000
875,2023-08-06,CUST875,Female,51,Electronics,4,500,2000
927,2023-06-24,CUST927,Male,43,Electronics,4,500,2000
946,2023-05-08,CUST946,Male,62,Electronics,4,500,2000
970,2023-05-16,CUST970,Male,59,Electronics,4,500,2000
